3.333445871193311261e-01,0.000000000000000000e+00,5.000047894995799380e-01,5.000114684443980329e-01,4.999687664557103672e-01,5.000020706094979728e-01,5.000220569355730005e-01
9.999999999999998890e-01,4.166522950416912119e-01,5.000065065093490801e-01,5.000141946746471389e-01,4.999694230211287893e-01,4.999998282759881563e-01,5.000207467217887558e-01
2.498394797982307070e-01,6.682579627793765464e-01,5.000040693032248296e-01,5.000116968679033658e-01,4.999652386765784384e-01,5.000019124068056930e-01,5.000214220907177598e-01
1.000000000000000000e+00,8.333886390427663882e-01,5.000041925997360526e-01,5.000116883524458045e-01,4.999694660025470472e-01,5.000001516683088010e-01,5.000207440690441762e-01
8.332255015589361546e-01,9.001223734317386205e-01,5.000044434751830247e-01,5.000157161645122361e-01,4.999662786386396274e-01,5.000025895763364758e-01,5.000297041426526867e-01
6.665134507961734123e-01,3.747986377712668182e-01,5.000043923764282416e-01,5.000116360727535625e-01,4.999693270972516701e-01,5.000001292157812971e-01,5.000223942810585465e-01
6.668072660856285694e-01,0.000000000000000000e+00,5.000048149031790512e-01,5.000107748196170876e-01,4.999688452943498729e-01,5.000023012933090261e-01,5.000221236965338711e-01
1.000000000000000000e+00,8.326899411059543454e-02,5.000041603828052628e-01,4.999887383086396575e-01,4.999687797779414078e-01,4.999998497878627712e-01,5.000205735151354025e-01
1.000000000000000000e+00,7.496095962850765071e-01,5.000039621593628247e-01,4.999878920012459371e-01,4.999687053419292759e-01,5.000032933963998172e-01,5.000205006758768889e-01
7.496695789634806317e-01,6.671888172488045221e-01,5.000089087347829864e-01,5.000121002708977080e-01,4.999685425942082539e-01,5.000008473948595045e-01,5.000216307738657440e-01
8.329573740884307909e-02,1.000000000000000000e+00,5.000040318745526680e-01,4.999892920500556559e-01,4.999687546972208518e-01,5.000021171404538389e-01,5.000221312465511492e-01
5.835855561824274673e-01,8.567163668720417791e-01,5.000054529781728929e-01,4.999910988392448075e-01,4.999688666495826217e-01,5.000020775883734503e-01,5.000262934570066653e-01
4.167727114733483229e-01,2.003859468152676404e-01,5.000049708598749421e-01,5.000170881634392606e-01,4.999688537170443592e-01,5.000008025681803581e-01,5.000211638437329631e-01
5.835321274352521792e-01,7.135200668079371145e-01,5.000046787936431869e-01,4.999895414631858603e-01,4.999687645874689723e-01,5.000001721643095864e-01,5.000206850184963914e-01
5.833498480094996275e-01,0.000000000000000000e+00,5.000042333121893501e-01,5.000131140035288801e-01,4.999668661578003936e-01,5.000007387401159686e-01,5.000211282520371503e-01
1.000000000000000000e+00,2.501196296276827491e-01,5.000048040471708477e-01,5.000108887230328980e-01,4.999694639991260070e-01,5.000023484194502377e-01,5.000207234075518814e-01
3.338678983334442685e-01,7.496095962850763961e-01,5.000041236967998071e-01,4.999912043806468143e-01,4.999667334404265251e-01,5.000031654989210983e-01,5.000295709069664252e-01
8.332890915010174870e-01,1.000000000000000000e+00,5.000046489081547696e-01,4.999874231107960809e-01,4.999688193510719580e-01,5.000009928504075551e-01,5.000266935909907229e-01
1.000000000000000000e+00,4.998671265273232356e-01,5.000048036693303111e-01,5.000131387292422458e-01,4.999694502912668259e-01,5.000007873968691507e-01,5.000207210885615483e-01
4.169193138361984019e-01,4.000069029053905934e-01,5.000055190290709772e-01,5.000157623230740978e-01,4.999661530842078316e-01,5.000004328124516562e-01,5.000207810240582251e-01
4.165708824610754313e-01,7.994930574525321854e-01,5.000049023316908148e-01,4.999886155670443810e-01,4.999683842484805574e-01,5.000013935235058105e-01,5.000211651449890660e-01
3.332790494987920571e-01,1.000000000000000000e+00,5.000049737420649842e-01,4.999883009153425761e-01,4.999668190626348485e-01,5.000003909108146072e-01,5.000206660237536127e-01
7.499795587756450388e-01,3.332436009502086072e-01,5.000041216721016202e-01,4.999874356125740271e-01,4.999696459816249106e-01,5.000021771565610340e-01,5.000211291080289833e-01
6.668072660856285694e-01,9.999468367675803382e-01,5.000047231859253705e-01,5.000142607968754982e-01,4.999673772820856232e-01,5.000000462699888404e-01,5.000200444485407569e-01
1.000000000000000000e+00,6.667365710022356007e-01,5.000044495640645348e-01,4.999882559026557205e-01,4.999692510889097163e-01,5.000003948751519101e-01,5.000299005989217171e-01
4.997755422621626975e-01,3.345665883725557066e-01,5.000055027109571171e-01,4.999882842519441928e-01,4.999668809929813662e-01,4.999999687392288616e-01,5.000208238677826822e-01
9.166455011612377746e-01,3.633738434807017303e-01,5.000073115477278174e-01,4.999908384618220736e-01,4.999656538885345891e-01,5.000007174272161903e-01,5.000294372551526978e-01
8.332350703363263777e-01,4.998671265273232356e-01,5.000051305309144434e-01,4.999880913717660857e-01,4.999688637477356368e-01,5.000003474159371297e-01,5.000215641883861695e-01
8.332895307014321906e-01,5.998385582969415486e-01,5.000061304774616744e-01,4.999891180270503166e-01,4.999685066058658367e-01,5.000013690901047303e-01,5.000212252385591860e-01
9.168793482412662676e-01,2.733255683579511319e-01,5.000048042689420047e-01,5.000166947362214565e-01,4.999685653638871186e-01,5.000007416941976146e-01,5.000372360709494091e-01
1.663799495980761156e-01,5.002633610998307168e-01,5.000046461275315934e-01,5.000165291859232086e-01,4.999668437982373037e-01,5.000014027293354646e-01,5.000208696489063520e-01
9.167477502076009088e-01,8.179455696810848941e-01,5.000089611610606388e-01,4.999866494645155979e-01,4.999688007896447850e-01,5.000022570407489653e-01,5.000292905096076490e-01
4.999966708985516539e-01,1.000000000000000000e+00,5.000042632419594568e-01,4.999890597510869839e-01,4.999686751033952659e-01,4.999999816006424069e-01,5.000263508654310129e-01
8.288329019188621360e-02,0.000000000000000000e+00,5.000048548056038600e-01,4.999874604914856246e-01,4.999691420234109174e-01,5.000007617966593099e-01,5.000215655031940987e-01
9.166239588040377972e-01,4.544154304726541471e-01,5.000048285928657688e-01,5.000152567104189094e-01,4.999694135502164571e-01,5.000009134833752755e-01,5.000271470734610757e-01
1.000000000000000000e+00,9.155340177510434829e-01,5.000048909191453506e-01,4.999888637600824470e-01,4.999683888939175924e-01,5.000027115786150889e-01,5.000224638076422590e-01
8.333012254115582662e-01,0.000000000000000000e+00,5.000040145351631882e-01,4.999865703714623799e-01,4.999678825179810215e-01,5.000020742745180380e-01,5.000209552062057083e-01
5.004411621515438835e-01,6.658183740215047886e-01,5.000040869151710643e-01,4.999912635865026989e-01,4.999775131703803055e-01,5.000007803783323990e-01,5.000213455012567643e-01
9.167131584824163015e-01,7.272722427857510885e-01,5.000049004946625075e-01,4.999886109976289794e-01,4.999687333793338406e-01,5.000014026248037480e-01,5.000211593205209359e-01
9.166238349253150730e-01,1.818934459016409155e-01,5.000055122571317456e-01,5.000145165615555998e-01,4.999686188484223637e-01,5.000021659975987243e-01,5.000221026083383480e-01
